id,latitude,longitude,L12,L13,L14,L15,L16,L17
247697197043002,40.715554944963,-74.01487019794,89c25a1,89c25a1c,89c25a1d,89c25a1c4,89c25a1c7,89c25a1c7c
296359031944511,40.774621624009,-73.933119465199,89c25f5,89c25f4c,89c25f4d,89c25f4cc,89c25f4cf,89c25f4cfc
264061535502315,40.72350611788,-73.998954280476,89c2599,89c2598c,89c2598f,89c2598ec,89c2598ed,89c2598ec4
777834349505807,40.762554285317,-73.993468726237,89c2585,89c25854,89c25851,89c25851c,89c25851f,89c25851ec
298269325186994,40.746047767472,-73.997850766939,89c259b,89c259bc,89c259bb,89c259ba4,89c259ba5,89c259ba5c
466058131168611,40.773417528749,-73.99092676545,89c2585,89c2585c,89c2585d,89c2585c4,89c2585c5,89c2585c4c
1410645949271159,40.753858075343,-73.915419481344,89c25f3,89c25f24,89c25f23,89c25f234,89c25f231,89c25f231c
295736145515332,40.778570383022,-73.951343645511,89c258b,89c258bc,89c258bb,89c258bb4,89c258bb1,89c258bb1c
550008686430244,40.767012886342,-73.921410044274,89c25f5,89c25f44,89c25f47,89c25f47c,89c25f479,89c25f479c
144211454301469,40.800073440548,-73.972210898683,89c2f63,89c2f62c,89c2f62f,89c2f62f4,89c2f62f7,89c2f62f74
3153940064833593,40.775138989479,-73.955307428846,89c258b,89c258bc,89c258bf,89c258bec,89c258be9,89c258be94
4675772599105724,40.737232377699,-73.978263343664,89c2591,89c2590c,89c2590b,89c2590bc,89c2590b9,89c2590b9c
363474072016276,40.721753249811,-73.904368001013,89c25e9,89c25e94,89c25e93,89c25e934,89c25e931,89c25e9304
141244607925855,40.723166088208,-73.944097052231,89c2595,89c2594c,89c2594f,89c2594ec,89c2594ef,89c2594ee4
278355437274461,40.714065834016,-73.95493389213,89c2595,89c2595c,89c2595f,89c2595ec,89c2595ed,89c2595edc
438483457414824,40.759981991547,-73.96219298131,89c258f,89c258e4,89c258e7,89c258e7c,89c258e7b,89c258e7ac
590410805266245,40.761301343776,-73.94061049139,89c258d,89c258cc,89c258cd,89c258cdc,89c258cdd,89c258cdcc
1587664171436880,40.74890372949,-74.00330853032,89c259b,89c259b4,89c259b7,89c259b74,89c259b77,89c259b774
472533887405721,40.749381753784,-73.996219257154,89c259b,89c259b4,89c259b1,89c259b04,89c259b03,89c259b034
763438254358190,40.740339350094,-73.98603351786,89c259b,89c259a4,89c259a1,89c259a14,89c259a13,89c259a12c
332627365047127,40.753936702707,-73.931960271878,89c25f3,89c25f2c,89c25f2d,89c25f2c4,89c25f2c7,89c25f2c6c
1153520535154446,40.730338986139,-73.952752197702,89c2595,89c25944,89c25947,89c259474,89c259475,89c2594744
3126595850893417,40.777012598055,-73.990590922427,89c2587,89c25864,89c25867,89c258674,89c258677,89c258676c
304746877788503,40.794127051449,-73.974072366032,89c2f63,89c2f62c,89c2f629,89c2f6284,89c2f6283,89c2f62834
147871870655235,40.802784648597,-73.942871147595,89c2f61,89c2f60c,89c2f60f,89c2f60ec,89c2f60eb,89c2f60ebc
5462579570482627,40.733370294249,-74.010296769952,89c259f,89c259ec,89c259ed,89c259ec4,89c259ec7,89c259ec6c
878093599713308,40.717940047508,-73.953318636581,89c2595,89c2595c,89c2595b,89c2595bc,89c2595b9,89c2595b8c
150944170374039,40.7735138324,-73.989133992522,89c2585,89c2585c,89c2585d,89c2585dc,89c2585dd,89c2585dd4
918630738700081,40.774218368953,-74.015080263043,89c2583,89c2583c,89c2583b,89c2583bc,89c2583b9,89c2583b84
132051185519202,40.74570094996,-73.925077678404,89c25ed,89c25ed4,89c25ed7,89c25ed7c,89c25ed7f,89c25ed7ec
477913239990964,40.797710261833,-73.933977762096,89c2f5f,89c2f5e4,89c2f5e3,89c2f5e2c,89c2f5e2d,89c2f5e2cc
305957094333016,40.807842114047,-73.990068969964,89c2f7d,89c2f7cc,89c2f7cf,89c2f7ce4,89c2f7ce7,89c2f7ce64
849567708990961,40.745511624611,-73.972708404164,89c2591,89c25904,89c25905,89c259054,89c259053,89c259053c
169627175085640,40.766163200569,-73.92732967162,89c25f3,89c25f34,89c25f37,89c25f364,89c25f363,89c25f3634
740956686597759,40.757821169329,-73.950318602478,89c258d,89c258dc,89c258db,89c258da4,89c258da5,89c258da54
289734369513480,40.766567809718,-73.94556723578,89c258d,89c258cc,89c258c9,89c258c8c,89c258c8f,89c258c8f4
297375585313845,40.743337062084,-73.990565045464,89c259b,89c259a4,89c259a5,89c259a44,89c259a45,89c259a44c
337243227752940,40.791629292449,-73.924366122001,89c2f5f,89c2f5fc,89c2f5fb,89c2f5fa4,89c2f5fa1,89c2f5fa04
305183511202183,40.754913545436,-73.936716777696,89c258d,89c258d4,89c258d3,89c258d34,89c258d33,89c258d334
171868328104197,40.776660103788,-73.948738370595,89c258b,89c258bc,89c258bb,89c258ba4,89c258ba7,89c258ba6c
1191769441262358,40.747066967185,-73.909235915818,89c25f1,89c25f1c,89c25f1f,89c25f1e4,89c25f1e5,89c25f1e54
500802364296934,40.772035299361,-73.952149596458,89c258b,89c258bc,89c258b9,89c258b8c,89c258b8d,89c258b8c4
391281488604641,40.781560725477,-73.986759785276,89c2587,89c25864,89c25863,89c25863c,89c25863b,89c25863bc
178073537514066,40.807504421752,-73.958547564859,89c2f61,89c2f614,89c2f615,89c2f615c,89c2f6159,89c2f61594
3933131510147812,40.716810569992,-73.988208237774,89c2599,89c25984,89c25981,89c25980c,89c25980b,89c25980ac
1669083840146716,40.720318425718,-73.955974609046,89c2595,89c2595c,89c2595d,89c2595cc,89c2595cf,89c2595ce4
3941104045985328,40.751447526391,-73.924603416144,89c25f3,89c25f2c,89c25f29,89c25f28c,89c25f28b,89c25f28ac
468242354448348,40.71653943672,-73.97236905772,89c2597,89c2597c,89c2597d,89c2597cc,89c2597cd,89c2597cdc
1219824935118805,40.782171017213,-74.00874490719,89c2581,89c25814,89c25815,89c25814c,89c25814f,89c25814f4
829524400996424,40.735208584358,-74.004901976269,89c2599,89c25994,89c25995,89c25994c,89c25994f,89c25994ec
1122878861544168,40.77397498664,-73.945458247554,89c258b,89c258b4,89c258b7,89c258b74,89c258b73,89c258b72c
928978937890456,40.825769025396,-73.934429184164,89c2f5d,89c2f5d4,89c2f5d5,89c2f5d54,89c2f5d51,89c2f5d514
740570139949401,40.715090352652,-73.90031484591,89c25e9,89c25e8c,89c25e8f,89c25e8fc,89c25e8fd,89c25e8fdc
221315562777429,40.834975951306,-73.944096587242,89c2f69,89c2f684,89c2f685,89c2f6844,89c2f6845,89c2f6844c
800858810807718,40.775270275392,-73.982263832672,89c2589,89c2588c,89c2588b,89c2588ac,89c2588ab,89c2588ab4
163276569036858,40.818897376325,-73.956102857064,89c2f67,89c2f66c,89c2f669,89c2f668c,89c2f668f,89c2f668f4
139932818108675,40.735532112831,-73.91697470115,89c25ed,89c25ec4,89c25ec3,89c25ec34,89c25ec35,89c25ec34c
146850950681755,40.748169910168,-73.947371995208,89c2593,89c2592c,89c25929,89c259284,89c259287,89c259287c
541191880373112,40.729661472767,-73.925745809514,89c25ed,89c25ecc,89c25ec9,89c25ec84,89c25ec85,89c25ec85c
579686816316192,40.747521622693,-73.944331899908,89c2593,89c2592c,89c25929,89c25929c,89c25929b,89c25929ac
991814191352833,40.758253023772,-73.994009653234,89c2585,89c25854,89c25853,89c25852c,89c258529,89c2585294
126168686164589,40.74438516774,-73.966663945189,89c2591,89c2591c,89c2591b,89c2591a4,89c2591a3,89c2591a3c
472366733987026,40.735865246136,-73.952830846561,89c2593,89c2593c,89c25939,89c259394,89c259395,89c259395c
190440499588076,40.710741318849,-73.96151234349,89c25bd,89c25bdc,89c25bdf,89c25bdfc,89c25bdfb,89c25bdfbc
487347082505205,40.780744340022,-73.949793969338,89c258b,89c258a4,89c258a5,89c258a54,89c258a53,89c258a53c
290817895913678,40.751867768678,-73.97065494227,89c2591,89c2591c,89c2591d,89c2591d4,89c2591d3,89c2591d34
493530838465049,40.760044753521,-73.988466769521,89c2585,89c25854,89c25855,89c258544,89c258541,89c258540c
751692162189938,40.741274313769,-73.969901207603,89c2591,89c25914,89c25911,89c259104,89c259103,89c2591034
137362985051766,40.784851331046,-73.956004384206,89c258b,89c258a4,89c258a3,89c258a3c,89c258a3d,89c258a3cc
511573413182729,40.710211966074,-73.955908030656,89c25bf,89c25be4,89c25be1,89c25be1c,89c25be1b,89c25be1b4
959145858193240,40.783026659788,-73.974999794092,89c2589,89c2588c,89c2588f,89c2588f4,89c2588f7,89c2588f64
453465509059047,40.798787165302,-73.919048728241,89c2f5f,89c2f5ec,89c2f5ef,89c2f5eec,89c2f5ee9,89c2f5ee9c
150332773767843,40.813194173795,-73.923137251255,89c2f5d,89c2f5c4,89c2f5c5,89c2f5c4c,89c2f5c4d,89c2f5c4dc
761324961249955,40.827424130377,-73.904762607702,89c2f45,89c2f44c,89c2f44d,89c2f44c4,89c2f44c3,89c2f44c24
802786283691162,40.7207009328,-73.944954968841,89c2595,89c2594c,89c2594f,89c2594fc,89c2594fd,89c2594fcc
324752502373924,40.803157726364,-74.01994138049,89c2f7f,89c2f7fc,89c2f7fd,89c2f7fcc,89c2f7fcf,89c2f7fcec
769632460607998,40.707934905149,-73.946658976706,89c25bf,89c25bfc,89c25bfd,89c25bfd4,89c25bfd3,89c25bfd24
850707598872747,40.81569597722,-73.912131791554,89c2f5b,89c2f5b4,89c2f5b7,89c2f5b7c,89c2f5b7d,89c2f5b7dc
273159071156225,40.823286692615,-73.930911694052,89c2f5d,89c2f5d4,89c2f5d5,89c2f5d44,89c2f5d47,89c2f5d46c
170443941656290,40.734843833988,-73.936432808025,89c2593,89c25934,89c25933,89c259334,89c259335,89c259334c
309590947280249,40.759003028715,-73.949412690627,89c258d,89c258dc,89c258db,89c258dac,89c258dad,89c258dac4
283106086845205,40.831232852864,-73.98513760019,89c2f7b,89c2f7ac,89c2f7ab,89c2f7ab4,89c2f7ab1,89c2f7ab14
240963954453072,40.799744853062,-73.956089793141,89c2f61,89c2f61c,89c2f619,89c2f619c,89c2f619d,89c2f619cc
294542092364424,40.777261824763,-73.907477764983,89c25f7,89c25f64,89c25f67,89c25f66c,89c25f669,89c25f6694
4147798858574353,40.722517881649,-74.001332190429,89c2599,89c2598c,89c2598b,89c2598bc,89c2598bf,89c2598bfc
312596700247886,40.780561468969,-73.929324904168,89c25f5,89c25f54,89c25f51,89c25f514,89c25f517,89c25f516c
3724821804313952,40.777633650393,-73.979309954819,89c2589,89c2588c,89c2588b,89c2588bc,89c2588bb,89c2588bbc
972325473542121,40.798990428849,-73.994929718482,89c2f7d,89c2f7dc,89c2f7d9,89c2f7d9c,89c2f7d9d,89c2f7d9d4
522000532158538,40.75131405442,-73.997886698579,89c259b,89c259b4,89c259b1,89c259b14,89c259b17,89c259b174
197895678819270,40.805906208992,-73.992000687298,89c2f7d,89c2f7cc,89c2f7cf,89c2f7cfc,89c2f7cfd,89c2f7cfd4
866458753953287,40.802393408284,-73.970315560366,89c2f63,89c2f624,89c2f625,89c2f6254,89c2f6255,89c2f6254c
940569836707331,40.773687352825,-73.991530911307,89c2585,89c2585c,89c2585d,89c2585dc,89c2585db,89c2585dac
162237685844672,40.793532547408,-73.979534836625,89c2589,89c25884,89c25881,89c25881c,89c25881d,89c25881d4
565670654414327,40.772111064658,-73.933022288274,89c25f5,89c25f4c,89c25f4b,89c25f4bc,89c25f4b9,89c25f4b84
224516932344668,40.7088909576,-73.985660721309,89c25a3,89c25a2c,89c25a2d,89c25a2cc,89c25a2cf,89c25a2cfc
248223103750905,40.761927719025,-73.934696932647,89c25f3,89c25f34,89c25f33,89c25f334,89c25f335,89c25f3344
1392700321099576,40.731482892116,-73.9436139894,89c2593,89c25934,89c25937,89c259364,89c259365,89c2593644
131997788901968,40.794411558043,-73.962651491608,89c2f63,89c2f624,89c2f621,89c2f6214,89c2f6211,89c2f62104
299876724997268,40.774359175672,-73.985402396206,89c2585,89c2585c,89c2585f,89c2585fc,89c2585fd,89c2585fcc
147894240684528,40.763198326746,-73.964610385051,89c258f,89c258ec,89c258e9,89c258e8c,89c258e8b,89c258e8bc
477365680205830,40.812382389966,-73.955446572352,89c2f67,89c2f66c,89c2f66b,89c2f66b4,89c2f66b1,89c2f66b0c
217389119807924,40.707386841928,-74.015177873211,89c25a1,89c25a14,89c25a11,89c25a114,89c25a111,89c25a1104
196794882289632,40.794360510403,-73.939821852342,89c2f61,89c2f604,89c2f607,89c2f606c,89c2f606d,89c2f606c4
838987913358057,40.815759037648,-73.954536775193,89c2f67,89c2f66c,89c2f669,89c2f6694,89c2f6695,89c2f6695c
468204457580149,40.742820955424,-73.995641194574,89c259b,89c259bc,89c259bb,89c259bb4,89c259bb5,89c259bb44
1462114150808402,40.752718161767,-73.925253347674,89c25f3,89c25f2c,89c25f2f,89c25f2f4,89c25f2f5,89c25f2f44
292631909140106,40.781670271032,-73.928134519572,89c25f5,89c25f54,89c25f51,89c25f514,89c25f513,89c25f5134
4192937637435253,40.754207952615,-73.922879063255,89c25f3,89c25f24,89c25f25,89c25f254,89c25f257,89c25f2574
168580478515921,40.754956928608,-73.966627373673,89c258f,89c258e4,89c258e3,89c258e24,89c258e23,89c258e234
458180861949122,40.774844890314,-73.90362919067,89c25f7,89c25f64,89c25f65,89c25f654,89c25f651,89c25f650c
152041363473514,40.753069241593,-73.94471787361,89c258d,89c258d4,89c258d7,89c258d6c,89c258d6f,89c258d6e4
184237546790762,40.741680257636,-73.960494974181,89c2591,89c25914,89c25917,89c25917c,89c25917f,89c25917f4
1036620833777774,40.762644742865,-73.912133025149,89c25f1,89c25f14,89c25f15,89c25f154,89c25f157,89c25f157c
4601564709860681,40.746970761736,-73.907697477494,89c25f1,89c25f1c,89c25f1f,89c25f1ec,89c25f1e9,89c25f1e8c
294239075663205,40.70675598949,-73.958271005495,89c25bf,89c25be4,89c25be7,89c25be74,89c25be75,89c25be74c
173681758013781,40.813065557885,-73.961572062407,89c2f65,89c2f644,89c2f641,89c2f6404,89c2f6405,89c2f64044
2469245103221719,40.771241285678,-74.019597800789,89c2583,89c25824,89c25825,89c258254,89c258255,89c2582544
1060880084438686,40.781404948676,-73.978074163092,89c2589,89c2588c,89c25889,89c258894,89c258893,89c2588924
1251054185313329,40.784326919094,-73.958360161044,89c258b,89c258a4,89c258a3,89c258a24,89c258a27,89c258a26c
567774617542795,40.724085154865,-73.944241253416,89c2595,89c2594c,89c2594f,89c2594ec,89c2594ed,89c2594edc
527112475119902,40.798581792606,-73.939660511726,89c2f61,89c2f60c,89c2f609,89c2f608c,89c2f6089,89c2f6089c
289568755976466,40.741130267997,-73.975398299657,89c2591,89c2590c,89c2590f,89c2590ec,89c2590ef,89c2590ee4
1389257028140222,40.749097848239,-73.977409663812,89c2591,89c25904,89c25907,89c25906c,89c25906b,89c25906ac
192099826108921,40.722546786127,-73.902474998335,89c25e9,89c25e94,89c25e93,89c25e92c,89c25e92f,89c25e92ec
753030405576581,40.764711117939,-73.955280756254,89c258d,89c258c4,89c258c3,89c258c3c,89c258c3b,89c258c3bc
1139536393177258,40.724691487444,-73.984577890641,89c2599,89c25984,89c25983,89c25982c,89c25982d,89c25982c4
511714063293022,40.707710474043,-73.922929084609,89c25eb,89c25ea4,89c25ea7,89c25ea7c,89c25ea7f,89c25ea7ec
804133303874215,40.780035611607,-73.943682217914,89c258b,89c258ac,89c258af,89c258ae4,89c258ae3,89c258ae3c
308761800614058,40.753771410257,-73.901927641673,89c25f1,89c25f14,89c25f11,89c25f104,89c25f101,89c25f100c
3022959371270682,40.718487871383,-73.910319114307,89c25e9,89c25e94,89c25e97,89c25e964,89c25e965,89c25e9644
191461416044652,40.721729783655,-73.999743684703,89c2599,89c2598c,89c25989,89c259894,89c259895,89c2598944
288021019482155,40.728285937586,-73.979294339045,89c2597,89c25974,89c25977,89c25976c,89c25976f,89c25976ec
159137549401583,40.760559197809,-73.917645562233,89c25f3,89c25f3c,89c25f3d,89c25f3c4,89c25f3c1,89c25f3c04
169307068429496,40.752129175549,-73.97004956896,89c2591,89c2591c,89c2591d,89c2591d4,89c2591d5,89c2591d44
4607961242554314,40.7382700048,-73.985686634152,89c259b,89c259a4,89c259a1,89c259a0c,89c259a0f,89c259a0fc
305355317815825,40.724261614242,-74.004535420389,89c2599,89c2598c,89c2598d,89c2598cc,89c2598c9,89c2598c94
328567008624036,40.775471360687,-73.918531061738,89c25f5,89c25f44,89c25f45,89c25f44c,89c25f44b,89c25f44ac
1108573789655164,40.775283673224,-73.977739089983,89c2589,89c2588c,89c2588b,89c2588b4,89c2588b5,89c2588b5c
453930845899231,40.782550679781,-73.980866471904,89c2589,89c2588c,89c25889,89c258884,89c258885,89c258884c
306298660971624,40.77393500128,-73.990311728967,89c2585,89c2585c,89c2585d,89c2585dc,89c2585dd,89c2585dcc
215221926781522,40.764418244771,-73.92138614939,89c25f3,89c25f3c,89c25f39,89c25f384,89c25f385,89c25f385c
258147399378672,40.730247022177,-74.006889691088,89c259f,89c259ec,89c259ed,89c259ed4,89c259ed3,89c259ed34
4155965117844680,40.71967267004,-73.911388737556,89c25e9,89c25e94,89c25e97,89c25e964,89c25e961,89c25e960c
466383421324759,40.833930783617,-74.014021449911,89c2f79,89c2f79c,89c2f79d,89c2f79c4,89c2f79c7,89c2f79c74
506850274012409,40.729420210185,-73.975024768168,89c2597,89c25974,89c25973,89c25973c,89c25973d,89c25973dc
506213170631472,40.728839987236,-73.999311010413,89c2599,89c25994,89c25991,89c25991c,89c25991f,89c25991ec
134794355330455,40.748980367067,-73.971876740126,89c2591,89c25904,89c25903,89c259034,89c259035,89c2590354
1366879360362727,40.811388200062,-73.966883715777,89c2f63,89c2f63c,89c2f639,89c2f638c,89c2f6389,89c2f63894
1091308998003376,40.73974952789,-73.973176478532,89c2591,89c2590c,89c2590f,89c2590e4,89c2590e7,89c2590e6c
830743197795657,40.743364582703,-73.938742435652,89c2593,89c2592c,89c2592d,89c2592cc,89c2592c9,89c2592c84
532315557782950,40.75596999501,-73.999872608945,89c259b,89c259b4,89c259b3,89c259b34,89c259b37,89c259b36c
677505783211268,40.784174113527,-73.96502167,89c2589,89c2589c,89c25899,89c25899c,89c258999,89c2589984
1131014010713010,40.766325697869,-73.954149691933,89c258d,89c258c4,89c258c1,89c258c14,89c258c15,89c258c154
497556535018552,40.710158262557,-73.958607192128,89c25bf,89c25be4,89c25be1,89c25be04,89c25be07,89c25be064
821396388502641,40.788869536015,-73.982636173056,89c2589,89c25884,89c25887,89c258874,89c258875,89c258875c
2943813139222497,40.726653532742,-74.005530892691,89c2599,89c2598c,89c2598d,89c2598d4,89c2598d3,89c2598d24
2791019574544330,40.787322804912,-73.956989443626,89c258b,89c258a4,89c258a1,89c258a1c,89c258a1b,89c258a1a4
149656993805944,40.758950723684,-73.95630842854,89c258d,89c258dc,89c258dd,89c258dcc,89c258dcf,89c258dcfc
135521505264442,40.746203557219,-73.961977619766,89c2591,89c2591c,89c25919,89c25918c,89c25918d,89c25918dc
4083088791755405,40.71777407937,-74.007681525421,89c25a1,89c25a1c,89c25a1f,89c25a1fc,89c25a1f9,89c25a1f94
300811801644366,40.732603605503,-73.996001536884,89c2599,89c25994,89c25997,89c259974,89c259975,89c259974c
1214133712372840,40.809946416087,-73.922627601311,89c2f5d,89c2f5c4,89c2f5c3,89c2f5c34,89c2f5c37,89c2f5c36c
2926641800887208,40.768223939774,-73.920345122425,89c25f5,89c25f44,89c25f47,89c25f474,89c25f471,89c25f471c
303342697841699,40.729658447652,-73.98695382364,89c2599,89c2599c,89c2599d,89c2599c4,89c2599c5,89c2599c44
4017413428319941,40.752687473197,-73.916446200426,89c25f3,89c25f24,89c25f23,89c25f23c,89c25f23b,89c25f23a4
191678762691709,40.760481840117,-73.948228159178,89c258d,89c258c4,89c258c5,89c258c54,89c258c55,89c258c554
756847415008257,40.759630835371,-73.944031216961,89c258d,89c258cc,89c258cf,89c258ce4,89c258ce3,89c258ce24
486296689466099,40.753265497012,-73.907397897309,89c25f1,89c25f1c,89c25f19,89c25f19c,89c25f19f,89c25f19ec
967533380738492,40.792454760075,-73.92435145532,89c2f5f,89c2f5fc,89c2f5fb,89c2f5fa4,89c2f5fa7,89c2f5fa74
2778652139113489,40.706879550651,-73.939744476067,89c25bf,89c25bfc,89c25bff,89c25bfec,89c25bfef,89c25bfef4
3971532949633008,40.825786604461,-73.951094874407,89c2f67,89c2f664,89c2f663,89c2f663c,89c2f6639,89c2f6639c
227278938760718,40.776621728377,-73.960526487298,89c2589,89c25894,89c25897,89c258964,89c258961,89c258960c
148381333966412,40.776231975618,-73.987688893786,89c2587,89c25864,89c25861,89c25860c,89c25860b,89c25860bc
908382733329144,40.749835477368,-73.907469688198,89c25f1,89c25f1c,89c25f19,89c25f194,89c25f195,89c25f194c
4220783834627213,40.834629864905,-74.009106612903,89c2f79,89c2f79c,89c2f79f,89c2f79f4,89c2f79f1,89c2f79f1c
479588219972188,40.755217367923,-73.931416479547,89c25f3,89c25f2c,89c25f2d,89c25f2dc,89c25f2dd,89c25f2dcc
775212243130934,40.736408250916,-73.977436450865,89c2591,89c2590c,89c2590b,89c2590b4,89c2590b7,89c2590b7c
301520031549620,40.784120075493,-73.973861375334,89c2589,89c25884,89c25885,89c258854,89c258857,89c2588574
777234923180712,40.732750119087,-73.974570962106,89c2597,89c25974,89c25973,89c259734,89c259731,89c259731c
456304918798096,40.785034997233,-73.979260045481,89c2589,89c25884,89c25887,89c258864,89c258863,89c258863c
605492703740702,40.770916291302,-73.921696947828,89c25f5,89c25f44,89c25f47,89c25f464,89c25f467,89c25f467c
486109549203152,40.723554051845,-73.947644068318,89c2595,89c2594c,89c2594f,89c2594f4,89c2594f7,89c2594f64
979186919556107,40.799215712143,-73.966608362609,89c2f63,89c2f624,89c2f625,89c2f6244,89c2f6247,89c2f62464
457158032243987,40.766359620241,-73.98415566476,89c2585,89c2585c,89c25859,89c258584,89c258581,89c2585814
470808284262431,40.780589808807,-73.980159135008,89c2589,89c2588c,89c25889,89c25889c,89c258899,89c258899c
477617526842691,40.783323716103,-73.974707563352,89c2589,89c2588c,89c2588f,89c2588f4,89c2588f7,89c2588f7c
840797833175898,40.708479992517,-73.939069951237,89c25bf,89c25bfc,89c25bff,89c25bfe4,89c25bfe3,89c25bfe34
520235832475838,40.743165592374,-73.919687823857,89c25ed,89c25edc,89c25ed9,89c25ed94,89c25ed93,89c25ed924
308178340680201,40.756894979597,-73.987267014768,89c2585,89c25854,89c25855,89c25854c,89c25854d,89c25854c4
586328582254868,40.713277583544,-73.912790356351,89c25eb,89c25ea4,89c25ea3,89c25ea2c,89c25ea29,89c25ea284
839051153631659,40.813932384657,-73.99012457186,89c2f7d,89c2f7cc,89c2f7c9,89c2f7c9c,89c2f7c99,89c2f7c994
459714541992218,40.782310688906,-73.965379024901,89c2589,89c2589c,89c2589b,89c2589a4,89c2589a1,89c2589a04
751494388850021,40.813760122474,-73.92645501273,89c2f5d,89c2f5dc,89c2f5db,89c2f5dac,89c2f5daf,89c2f5dafc
973965803349910,40.75651477541,-73.929581022138,89c25f3,89c25f2c,89c25f2f,89c25f2e4,89c25f2e1,89c25f2e0c
934363830711942,40.709754134258,-74.006712131679,89c25a1,89c25a1c,89c25a19,89c25a184,89c25a181,89c25a180c
1142882632805780,40.817152917645,-74.001838653503,89c2f7b,89c2f7bc,89c2f7bf,89c2f7bf4,89c2f7bf5,89c2f7bf5c
137433905039390,40.717128928669,-73.962998247987,89c2597,89c25964,89c25961,89c259614,89c259613,89c259612c
161558425883339,40.730125737001,-73.993109659834,89c2599,89c2599c,89c2599b,89c2599a4,89c2599a5,89c2599a44
367624274637670,40.741360098446,-73.959133494608,89c2593,89c2593c,89c2593d,89c2593d4,89c2593d5,89c2593d54
1690662704468744,40.710815135362,-73.905108532725,89c25e9,89c25e9c,89c25e9b,89c25e9bc,89c25e9bb,89c25e9bbc
455918618840656,40.761912870128,-73.98518489961,89c2585,89c25854,89c25857,89c258564,89c258565,89c2585644
1432669470416059,40.711909894177,-73.980072873762,89c25bd,89c25bd4,89c25bd5,89c25bd4c,89c25bd4f,89c25bd4f4
179744187331867,40.709726003571,-73.933264904711,89c25eb,89c25eac,89c25eab,89c25eaac,89c25eaa9,89c25eaa8c
2197083290422714,40.746501364585,-73.972158851118,89c2591,89c25904,89c25905,89c25904c,89c25904d,89c25904dc
1463783613984010,40.810817724748,-73.902429384516,89c2f5b,89c2f5bc,89c2f5bb,89c2f5bac,89c2f5baf,89c2f5bae4
369907184377363,40.831954236032,-73.943833210267,89c2f69,89c2f684,89c2f687,89c2f686c,89c2f686f,89c2f686ec
292913552430798,40.744068929485,-73.959044485215,89c2593,89c25924,89c25923,89c25922c,89c259229,89c2592284
141127461320163,40.753507376631,-73.923144954557,89c25f3,89c25f24,89c25f25,89c25f25c,89c25f259,89c25f259c
4053853731400523,40.729435718697,-73.988959027114,89c2599,89c2599c,89c2599b,89c2599bc,89c2599b9,89c2599b8c
1895443700631122,40.72403290683,-73.950183383194,89c2595,89c25944,89c25945,89c25945c,89c25945b,89c25945b4
2864583757162373,40.800938582589,-73.944171547791,89c2f61,89c2f60c,89c2f60f,89c2f60f4,89c2f60f1,89c2f60f04
836828023847673,40.746511907534,-73.983848027515,89c259b,89c259ac,89c259a9,89c259a84,89c259a81,89c259a814
449964132959049,40.834944,-74.008763,89c2f79,89c2f79c,89c2f79f,89c2f79f4,89c2f79f1,89c2f79f04
481988603020974,40.71490701506,-73.983083872484,89c25a3,89c25a2c,89c25a2b,89c25a2ac,89c25a2ab,89c25a2ab4
309199290713145,40.754837049889,-73.973386849813,89c258f,89c258fc,89c258fd,89c258fd4,89c258fd7,89c258fd6c
459321695340104,40.778378156512,-73.93606301433,89c258b,89c258ac,89c258ad,89c258ad4,89c258ad5,89c258ad54
911221186090537,40.736601990299,-73.922836519903,89c25ed,89c25ec4,89c25ec5,89c25ec54,89c25ec55,89c25ec54c
2444604485686060,40.734033041644,-73.974743044062,89c2597,89c25974,89c25973,89c259734,89c259733,89c259732c
472576554020996,40.721514182433,-73.980134343143,89c2597,89c2597c,89c25979,89c25978c,89c25978f,89c25978e4
377309577354385,40.732831951707,-73.994167257956,89c2599,89c2599c,89c25999,89c25999c,89c25999f,89c25999e4
947693356060267,40.745483040685,-73.938920299161,89c2593,89c2592c,89c2592b,89c2592b4,89c2592b1,89c2592b0c
465136844559410,40.732308746681,-73.944267642456,89c2593,89c25934,89c25937,89c25936c,89c25936f,89c25936fc
256154362959003,40.776943704105,-73.957466938789,89c258b,89c258bc,89c258bd,89c258bdc,89c258bdd,89c258bdc4
754947565385489,40.760770511533,-74.010615649807,89c2583,89c25834,89c25835,89c25834c,89c25834f,89c25834ec
994516044621268,40.790798042905,-73.981608382786,89c2589,89c25884,89c25881,89c25880c,89c258809,89c2588094
331224278611007,40.799948891217,-73.926756809396,89c2f5f,89c2f5e4,89c2f5e5,89c2f5e5c,89c2f5e5b,89c2f5e5b4
273109451204828,40.776033068317,-73.905762638061,89c25f7,89c25f64,89c25f65,89c25f65c,89c25f65d,89c25f65cc
306215401049557,40.830666166316,-73.935959498972,89c2f43,89c2f42c,89c2f42b,89c2f42a4,89c2f42a7,89c2f42a74
785104012432237,40.811121661595,-73.961759979608,89c2f63,89c2f63c,89c2f63f,89c2f63fc,89c2f63f9,89c2f63f84
311080113859418,40.749332107021,-73.949376425047,89c2593,89c25924,89c25927,89c25927c,89c259279,89c2592794
494163832009726,40.773939717648,-73.988190955193,89c2585,89c2585c,89c2585f,89c2585e4,89c2585e7,89c2585e74
500164434366749,40.741313432538,-73.903098866325,89c25ef,89c25ee4,89c25ee3,89c25ee2c,89c25ee2f,89c25ee2fc
